post_datetime,views,likes,comments,shares,engagement_rate,sentiment_score,is_viral,platform_TikTok,platform_X,platform_YouTube Shorts,content_type_image,content_type_text,content_type_video,topic_Entertainment,topic_Lifestyle,topic_Politics,topic_Sports,topic_Technology,language_es,language_fr,language_hi,language_ur,region_India,region_Pakistan,region_UK,region_US,ai,funny,fyp,music,news,tech,trending,viral
2024-09-02,5819032,342296,19096,73496,0.0747,-0.901,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.49980684530270614,0.0,0.5068405703801698,0.48989183969962213,0.0,0.5033008434336073,0.0,0.0
2024-09-04,1415390,141539,46510,33333,0.1564,-0.227,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.4516745713119433,0.0,0.0,0.44271439810219826,0.44855732223543004,0.4548320913074601,0.4380846273598782,0.0
2024-10-26,7958701,418879,39654,36405,0.0622,-0.092,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0.0,0.44701996702504676,0.4590412725551181,0.4436909486969532,0.0,0.0,0.4390509654894606,0.44701996702504676
2024-08-25,4649710,178835,355,83849,0.0566,0.278,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0.0,0.0,0.0,0.7108137486232681,0.0,0.0,0.7033802774944272,0.0
2024-03-06,589722,84246,23595,94980,0.3439,0.578,0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,0.5053678511905296,0.0,0.0,0.49534252816171453,0.0,0.5089007246276828,0.4901623886538493,0.0
2024-11-03,2355840,471168,35192,65035,0.2425,0.996,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0.5078932736945281,0.5015529852674204,0.0,0.4978178521556333,0.0,0.0,0.49261182647227,0.0
2024-12-17,420090,38190,11237,59413,0.2591,0.949,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.5870737076550586,0.0,0.0,0.5754275304257375,0.0,0.0,0.5694098866443045,0.0
2024-06-19,1031295,68753,36934,48292,0.1493,0.362,0,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.7144568579223042,0.0,0.6996794967467522,0.0,0.0,0.0
2024-11-09,1564178,223454,14021,25023,0.1678,0.078,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,0.49980684530270614,0.0,0.5068405703801698,0.48989183969962213,0.0,0.5033008434336073,0.0,0.0
2024-07-20,5706225,380415,35717,61721,0.0837,-0.122,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5062293317804264,0.0,0.0,0.0,0.5027355709684932,0.0,0.4909979490930977,0.4999098151811964
2024-05-04,798948,133158,10947,82995,0.2842,0.653,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.5810975122241011,0.5738433782896726,0.0,0.0,0.5770870458432217,0.0,0.0,0.0
2024-01-31,3212487,356943,35780,99274,0.1532,0.717,1,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,0.7115340533700861,0.0,0.0,0.0,0.0,0.0,0.0,0.702651614169309
2024-07-02,1853362,132383,234,48543,0.0977,-0.45,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.0,0.0,0.7144568579223042,0.0,0.6996794967467522,0.0,0.0,0.0
2024-01-30,1005459,47879,16890,92245,0.1562,-0.324,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.7226670133642387,0.0,0.0,0.0,0.6911963453283092,0.0
2024-01-10,2240235,248915,49543,99274,0.1775,-0.289,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.5827024924163553,0.0,0.5706502528824362,0.5786329529304213,0.0,0.0
2024-09-15,714560,71456,14297,3053,0.1243,-0.386,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,0.5062293317804264,0.0,0.0,0.0,0.5027355709684932,0.0,0.4909979490930977,0.4999098151811964
2024-06-24,7142727,375933,42572,15621,0.0608,0.311,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,0.0,0.7051111416580602,0.0,0.0,0.7090968043290471,0.0,0.0,0.0
2024-07-03,229728,9572,3732,57603,0.3087,0.431,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,0.5836182338157047,0.5763326324396639,0.0,0.5720406051522956,0.0,0.0,0.0,0.0
2024-10-24,1786320,66160,9084,8400,0.0468,-0.012,0,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.7154089680784527,0.0,0.6987059527390069,0.0
2024-07-02,3849330,384933,16826,43163,0.1156,0.002,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.4494440857948993,0.0,0.4557690614667686,0.4405281602312338,0.446342230498244,0.0,0.0,0.44383344812082914
2024-05-07,514386,28577,24575,86374,0.2712,0.875,0,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0.0,0.4988060843780717,0.5122200273401125,0.0,0.0,0.0,0.4899138944411828,0.4988060843780717
2024-03-04,116275,4651,2828,54881,0.5363,0.343,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.7046395310705114,0.0,0.0,0.0,0.0,0.7095654524092403,0.0,0.0
2024-11-16,3970191,172617,47641,73928,0.0741,0.262,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0,0.49753900367341863,0.5109188721747966,0.4938337632270173,0.0,0.0,0.0,0.49753900367341863
2024-07-09,8427840,351160,42436,94456,0.0579,0.028,1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.4500952455820743,0.4444764791512817,0.0,0.44116640252238204,0.44698889628160704,0.45324172499021204,0.0,0.0
2024-04-21,5089645,175505,43043,58866,0.0545,0.054,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.44383911902682205,0.4496968871747546,0.4559875973684259,0.4391975862996819,0.4471692490786171
2024-11-09,1593592,61292,48738,25994,0.0854,-0.627,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.0,0.0,0.5067952999654792,0.0,0.4963130754523842,0.5032558891832415,0.0,0.49352341896842217
2024-11-02,13034736,482768,41513,49991,0.0441,-0.207,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.44818807033513147,0.0,0.45449537024381326,0.43929706119755774,0.0,0.4513212172593091,0.0,0.44259311213684155
2024-09-03,8832384,490688,37482,70310,0.0678,0.997,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,0.5049377189273292,0.0,0.0,0.4949209287224235,0.5014528722301795,0.0,0.0,0.4986343261841314
2024-01-13,12374544,441948,21581,3321,0.0377,0.933,1,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.0,0.0,0.719026688264767,0.6949824613348178,0.0,0.0,0.0,0.0
2024-10-03,3362304,280192,38831,89052,0.1214,0.483,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.7108137486232681,0.0,0.0,0.7033802774944272,0.0
2024-04-23,3605168,257512,6702,44679,0.0857,-0.295,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.0,0.49593484454821213,0.5092715738424284,0.0,0.4987381316903065,0.0,0.0,0.49593484454821213
2024-02-28,297204,49534,1086,20270,0.2385,0.352,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.5787834533715418,0.0,0.5744731744882651,0.0,0.0,0.0,0.5787834533715418
2024-07-06,4787664,341976,42117,81495,0.0972,0.026,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0.5022494121148234,0.4959795788642487,0.5093175111581527,0.49228595166592115,0.0,0.0,0.0,0.0
2024-05-30,1687000,168700,13441,65603,0.1469,0.158,0,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.5827024924163553,0.0,0.5706502528824362,0.5786329529304213,0.0,0.0
2024-04-01,4441608,164504,25406,78930,0.0605,0.618,1,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.0,0.4455977639077897,0.0,0.4422793369192176,0.4481165191350951,0.45438512191014657,0.0,0.4455977639077897
2024-06-30,4829363,439033,33577,27028,0.1035,0.901,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,0.7115340533700861,0.702651614169309,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16,1060227,50487,23109,12225,0.0809,-0.136,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,0.5787834533715418,0.0,0.5744731744882651,0.0,0.0,0.0,0.5787834533715418
2024-11-15,2958072,227544,29304,78573,0.1134,-0.667,1,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,0.0,0.44701996702504676,0.4590412725551181,0.4436909486969532,0.0,0.0,0.4390509654894606,0.44701996702504676
2024-05-27,7458780,266385,23355,75083,0.0489,-0.529,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,0.0,0.5131682138323362,0.4960078869793809,0.0,0.0,0.4908207893540468,0.49972943990148283
2024-09-22,13004964,464463,40862,59841,0.0435,-0.712,1,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,0.5797955486134646,0.0,0.0,0.5682937531355254,0.0,0.583848723519329,0.0,0.0
2024-10-18,5644920,282246,39456,99812,0.0747,-0.584,1,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0.0,0.44651447734573685,0.45852218919694476,0.4431892234678496,0.449038414324278,0.0,0.43855448714818435,0.0
2024-02-05,6487052,249502,34773,96499,0.0587,0.79,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0.0,0.0,0.0,0.0,0.5829501529468796,0.0,0.5693397206189804,0.5796735302777858
2024-07-16,4936110,329074,15101,36834,0.0772,0.665,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.5779037520575822,0.0,0.0,0.5718602127134301,0.5822397706041036
2024-10-27,431578,61654,17711,22341,0.2357,-0.669,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.4528016123801482,0.44714906100480517,0.0,0.0,0.4496765849872271,0.0,0.4391777581176043,0.44714906100480517
2024-06-23,246148,17582,9323,41257,0.2769,-0.889,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.0,0.6976637318627725,0.7164253745110578,0.0,0.0,0.0,0.0,0.0
2024-06-12,795942,113706,14655,46119,0.2192,-0.482,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.5759516011360816,0.0,0.5840569027308661,0.0,0.5719766494545139,0.0,0.0,0.0
2024-08-22,3263796,362644,11806,51361,0.1305,0.895,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.5131682138323362,0.4960078869793809,0.0,0.0,0.4908207893540468,0.49972943990148283
2024-04-22,2603095,236645,13293,22399,0.1046,-0.554,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0.0,0.0,0.5898846207915504,0.0,0.5776838307834739,0.0,0.5641963539450957,0.0
2024-04-15,494520,61815,10742,65141,0.2784,-0.62,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5053678511905296,0.0,0.0,0.49534252816171453,0.0,0.5089007246276828,0.4901623886538493,0.0
2024-08-11,354256,50608,19648,38968,0.3083,-0.393,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0,0.0,0.7144568579223042,0.0,0.6996794967467522,0.0,0.0,0.0
2024-08-22,9546380,477319,34813,67289,0.0607,-0.154,1,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,0.5015406134249801,0.4952796284666808,0.0,0.0,0.49807921197948424,0.5050467318032039,0.0,0.0
2024-11-05,5156008,198308,46724,86323,0.0643,-0.095,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,0.7097446247699346,0.0,0.7044590602797189,0.0,0.0,0.0,0.0
2024-09-22,30800,1232,38264,96613,4.4191,0.09,0,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.0,0.500219006188578,0.0,0.4964938073999314,0.5030465096876657,0.0,0.0,0.500219006188578
2024-12-04,12138575,485543,43304,10932,0.0445,-0.67,1,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0.5062293317804264,0.4999098151811964,0.0,0.0,0.5027355709684932,0.0,0.4909979490930977,0.0
2024-10-24,2663730,443955,37782,58902,0.203,0.354,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.5031586004853426,0.4968774173768307,0.0,0.4931771038533174,0.0,0.5066760297205862,0.0,0.0
2024-12-14,4406233,231907,24368,46695,0.0688,-0.468,1,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0.0,0.0,0.5827024924163553,0.0,0.5706502528824362,0.5786329529304213,0.0,0.0
2024-08-03,5954445,283545,8798,1621,0.0494,0.782,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0.0,0.44767696831190074,0.0,0.44434305720610856,0.0,0.45650532901880164,0.43969625444879007,0.44767696831190074
2024-10-23,3036708,168706,37965,39391,0.081,-0.317,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0.0,0.5711168129565389,0.5864753432423383,0.0,0.5743450685146929,0.0,0.0,0.0
2024-11-19,5724954,318053,22264,20656,0.0631,-0.066,1,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.5796735302777858,0.0,0.0,0.5829501529468796,0.0,0.5693397206189804,0.0
2024-04-04,4955500,450500,21607,85946,0.1126,-0.736,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,0.45152454806856407,0.44588793893245665,0.4578788018501762,0.4425673509711166,0.0,0.0,0.4379391180023773,0.0
2024-02-23,7890426,343062,10200,1538,0.045,-0.553,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5845081436683833,0.0,0.0,0.0,0.5804741386860521,0.0,0.566921515116534,0.0
2024-03-16,1418992,177374,40169,89744,0.2166,0.261,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,0.0,0.0,0.7144568579223042,0.0,0.6996794967467522,0.0,0.0,0.0
2024-08-30,6119072,382442,24850,89847,0.0812,-0.379,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,0.0,0.5769183611499902,0.0,0.0,0.0,0.5882954114589927,0.5666336677468999,0.0
2024-07-01,2686936,191924,8702,83050,0.1056,0.881,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0.453474820633069,0.4478138652588622,0.0,0.4444789346629373,0.45034514706801865,0.0,0.43983071094104914,0.0
2024-10-20,4222088,324776,13105,57706,0.0937,0.248,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.44818807033513147,0.0,0.45449537024381326,0.43929706119755774,0.0,0.4513212172593091,0.0,0.44259311213684155
2024-08-03,4314011,331847,36968,59026,0.0992,-0.457,1,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0.4500952455820743,0.4444764791512817,0.0,0.44116640252238204,0.44698889628160704,0.45324172499021204,0.0,0.0
2024-10-19,5022336,173184,40054,68046,0.056,-0.486,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.5696122424530041,0.5771299584619708,0.5852033016767283,0.0,0.0
